TIC,TOI,Period,Phase,Tau,SNR,Radius_planet,Mass,Radius,logg,FEH,Teff,Number of Valid Transits,Has Visible TTVs,log10(p value),μ(SNR | null),σ(SNR | null),sm_sf_grid,_cand_idx,Multiplicity,outlier_score,Interesting,ood_pvalue,Epoch,Duration,err_Period,err_Epoch,err_Duration,Radius_planet_errp,Radius_planet_errm,passed_all_tests,failed_tests,proposed_toi,nst_samples,fold_absorbed,fold_absorbed_pure,fold_excess,fold_duty,verdict,confidence,note
278862750,,7.276112865117594,1.9122860688713,0.130477132198937,9.186260090134084,2.306,1.594512623419026,2.1829838915484387,3.953575191556347,0.047750287737934,6775.01814367263,132,,-4.856782586221412,5.1652,0.237258,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0004|-0.0010|-0.0026|-0.0070|-0.0203|-0.0617|-0.1799|-0.4334|-0.8187|-1.2677|-1.7120|-2.1198|-2.4887|-2.8257|-3.1377|-3.4297|-3.7051|-3.9667|-4.2163|-4.4553|-4.6849|-4.9062|-5.1200|-5.3269|-5.5276|-5.7227|-5.9127|-6.0980|-6.2789|-6.4559|-6.6293|-6.7994|-6.9665|-7.1308|-7.2925|-7.4518|-7.6090|-7.7641|-7.9174|-8.0690|-8.2191|-9.3686|-10.4662|-11.5343|-12.5845|-13.6231|-14.6537|-15.6783|-16.6983|-17.7143|-18.7270|-19.7368|-20.7440|-21.7489|-22.7519|-23.7531,0,3,,False,,1327.215365429005,0.260954264397874,2.017500742439784e-05,0.0035012754546648,0.0044331842549638,0.152,0.147,True,,,5.313511|5.024329|4.683136|5.281480|5.249817|5.116629|5.039244|4.997089|5.346921|5.599365,0.09250211237263,0.1462062604846082,-0.0537041481119782,0.0358645157428652,not_convincing,2,"TIC 278862750 P=7.27611 d: shallow 0.27-d U-shaped depression riding on continuous low-frequency variability of similar amplitude, with symmetric positive shoulders and a duration too long for a transit at this period."
278862750,,2.599827344155362,0.7489159032053212,0.0887413568656244,8.760517347683859,1.751,1.594512623419026,2.1829838915484387,3.953575191556347,0.047750287737934,6775.01814367263,396,,-4.392223651356937,5.2479,0.185691,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0004|-0.0011|-0.0032|-0.0100|-0.0336|-0.1155|-0.3368|-0.7210|-1.1832|-1.6311|-2.0322|-2.3902|-2.7151|-3.0145|-3.2934|-3.5554|-3.8030|-4.0382|-4.2625|-4.4772|-4.6834|-4.8819|-5.0736|-5.2591|-5.4391|-5.6141|-5.7846|-5.9510|-6.1136|-6.2729|-6.4291|-6.5824|-6.7332|-6.8816|-7.0278|-7.1720|-7.3143|-7.4549|-7.5939|-7.7314|-8.7805|-9.7727|-10.7280|-11.6594|-12.5755|-13.4818|-14.3816|-15.2772|-16.1699|-17.0607|-17.9501|-18.8384|-19.7261|-20.6132|-21.4999,1,3,,False,,1326.051995263339,0.1774827137312488,2.5969850705846405e-06,0.0014632401896827,0.001858884456942,0.119,0.117,True,,,5.304629|4.969467|5.150387|5.081462|5.598446|5.378238|5.055869|5.214004|5.468981|5.257217,0.2454773998247958,0.3149302078708318,-0.0694528080460359,0.0682671155568254,plausible,2,"TIC 278862750 P=2.59983 d: broad shallow ~4.5-hr dip, transit-like but noisy and round-bottomed, sitting on a slow same-period trend that the variability model also tracks, with a positive bump just before ingress and no signal in any individual epoch."
279769094,,0.3268375937651226,0.0539690905714531,0.0547015349626833,8.504779390338236,3.951,1.9926707756808155,1.5061649180960106,4.371165104025498,-0.2529569375075448,9921.39669745417,407,,-4.244906376454227,5.0334,0.260057,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0003|-0.0006|-0.0012|-0.0025|-0.0052|-0.0114|-0.0260|-0.0614|-0.1443|-0.3161|-0.6076|-0.9987|-1.4267|-1.8383|-2.2115|-2.5456|-2.8472|-3.1234|-3.3797|-3.6202|-3.8476|-4.0641|-4.2714|-4.4707|-4.6632|-4.8496|-5.0306|-5.2068|-5.3788|-5.5470|-5.7117|-5.8732|-6.0319|-6.1880|-6.3417|-6.4931|-6.6426|-6.7901|-6.9359|-7.0801|-7.2228|-7.3641|-7.5040|-7.6427|-8.7106|-9.7337|-10.7291|-11.7069|-12.6729|-13.6308|-14.5829|-15.5307|-16.4752|-17.4169|-18.3564|-19.2942|-20.2303|-21.1652|-22.0988,0,2,,False,,2853.415252899108,0.1094030699253666,5.789022740443167e-07,0.0009836696955622,0.0013267558582314,0.29,0.283,False,sharp_freq|fold_shape,,5.324289|5.094424|4.854125|4.652701|5.221980|5.172342|5.326661|4.893724|5.223623|4.570454,0.9962673423884874,0.9167200802929468,0.0795472620955404,0.3347322095511069,not_convincing,3,"TIC 279769094 P=0.32684 d: smooth sinusoidal modulation filling the entire 0.33 d phase, from +0.1 at the edges to -0.4 at the fitted 'transit' centre."
286763141,,7.349304648752909,0.0763924632407596,0.0379519466720991,11.86849415382592,1.005,0.5582755691100276,0.5881830367782372,4.645134267394891,-0.0121106160780851,3548.0,28,,-4.131461768959043,7.0641,0.605869,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0005|-0.0011|-0.0023|-0.0052|-0.0121|-0.0282|-0.0647|-0.1408|-0.2848|-0.5282|-0.8868|-1.3325|-1.7923|-2.2027|-2.5489|-2.8440|-3.1032|-3.3366|-3.5507|-3.7498|-3.9368|-4.1136|-4.2816|-4.4422|-4.5960|-4.7437|-4.8861|-5.0234|-5.1561|-5.2845|-5.4089|-5.5297|-5.6469|-5.7609|-5.8719|-6.6670|-7.3558|-7.9857|-8.5827|-9.1606|-9.7266|-10.2848|-10.8377|-11.3868|-11.9331|-12.4774|-13.0201|-13.5617|-14.1023|-14.6422,0,2,,True,,1544.5147868446354,0.0759038933441982,6.475175761572428e-06,0.0019884057763166,0.0012286387659546,0.07,0.065,True,,,5.803649|7.547999|6.568642|6.893177|7.074840|7.356324|6.422681|7.714076|7.548699|7.711364,0.0383517427073427,0.0448755706453973,-0.0065238279380546,0.0103280374092368,convincing,2,"TIC 286763141 P=7.3493 d: clean U-shaped 0.075 d dip of depth 0.7 sigma, flat out-of-transit baseline, about 25 epochs, no secondary."
293880523,,0.5665118407469603,0.54860839,0.1391156200687763,11.441719651662163,1.527,1.4951390095511383,1.6080306414680872,4.1969535862179965,-0.1117412780064932,8953.0,901,,-4.905623035132231,4.7614,0.329442,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0004|-0.0007|-0.0013|-0.0024|-0.0048|-0.0098|-0.0212|-0.0480|-0.1107|-0.2367|-0.4389|-0.7071|-1.0170|-1.3397|-1.6514|-1.9404|-2.2052|-2.4490|-2.6759|-2.8891|-3.0911|-3.2836|-3.4681|-3.6454|-3.8165|-3.9818|-4.1420|-4.2975|-4.4486|-4.5955|-4.7387|-4.8782|-5.0143|-5.1472|-5.2771|-5.4041|-5.5283|-5.6499|-5.7690|-5.8858|-6.0003|-6.1128|-6.2232|-6.3317|-6.4384|-6.5435|-7.3292|-8.0518|-8.7361|-9.3966|-10.0420|-10.6777|-11.3071|-11.9321|-12.5543|-13.1745|-13.7934|-14.4114|-15.0288|-15.6457|-16.2623,0,2,,False,,1683.9286036272592,0.2782312401375526,1.307788776455029e-06,0.00323990387175,0.0029844975707494,0.081,0.077,False,fold_shape,,4.936077|4.253067|4.847248|4.591988|4.570296|4.623563|4.729324|5.140537|5.451067|4.470877,0.9584763439344258,0.8854645664126621,0.0730117775217636,0.4911304938846427,not_convincing,3,TIC 293880523 P=0.56651 d: the fold is a pure sinusoid with one maximum and one minimum per cycle and the transit box is simply fitted to its descending half - sub-day rotational/pulsational variability.
294395926,,6.56232019336858,3.10415127,0.0683806494709321,8.585109071089466,1.594,1.0347867357725915,0.9997586870871517,4.448253930901542,0.2390857417808598,5654.551900384949,65,,-4.3232049294900685,5.3908,0.185051,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0014|-0.0043|-0.0139|-0.0487|-0.1658|-0.4422|-0.8650|-1.3388|-1.7900|-2.1973|-2.5651|-2.9019|-3.2145|-3.5076|-3.7844|-4.0473|-4.2981|-4.5384|-4.7692|-4.9916|-5.2063|-5.4142|-5.6158|-5.8116|-6.0022|-6.1880|-6.3694|-6.5469|-6.7206|-6.8910|-7.0583|-7.2227|-7.3846|-7.5440|-7.7013|-7.8566|-8.0100|-8.1617|-9.3209|-10.4235|-11.4924|-12.5394|-13.5714|-14.5926|-15.6058|-16.6131|-17.6157|-18.6147|-19.6108|-20.6045|-21.5965|-22.5869|-23.5761,0,2,,False,,1389.065467661561,0.1367612989418642,2.760490209035128e-05,0.0073251550879577,0.0066098017230116,0.12,0.115,True,,,5.476078|5.181696|5.514543|5.458718|5.116584|5.565059|5.434095|5.714747|5.260669|5.185357,0.1270125075580589,0.0843707573196947,0.0426417502383641,0.0208403879896115,plausible,2,"TIC 294395926 P=6.56232 d: coherent but ragged 0.13 d dip of 0.28 sigma at the lowest SNR of this batch (8.6), with a positive bump immediately before ingress."
296670796,,1.8975875042260264,0.6734002338885077,0.0603819321743191,10.09734980696136,8.056,,,,,4136.6,53,,-4.082760164022625,5.6331,0.343776,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0006|-0.0015|-0.0038|-0.0103|-0.0294|-0.0838|-0.2131|-0.4474|-0.7769|-1.1521|-1.5178|-1.8481|-2.1437|-2.4125|-2.6607|-2.8927|-3.1115|-3.3190|-3.5169|-3.7064|-3.8883|-4.0636|-4.2329|-4.3967|-4.5556|-4.7101|-4.8606|-5.0074|-5.1508|-5.2911|-5.4287|-5.5637|-5.6964|-5.8270|-5.9556|-6.0823|-6.2074|-6.3310|-6.4531|-7.3851|-8.2690|-9.1235|-9.9586|-10.7799|-11.5910|-12.3940|-13.1905|-13.9818|-14.7686|-15.5517|-16.3315|-17.1085|-17.8832|-18.6557,0,2,,False,,3069.421093821656,0.1207638643486382,2.966596461533412e-06,0.0012694140050945,0.0015829597707462,4.608,4.588,True,,,5.116505|5.196405|6.181595|5.728400|5.484909|5.366161|5.619432|5.796618|5.667028|6.174419,0.3099722369428321,0.2983489850875367,0.0116232518552954,0.0636407354494539,not_convincing,3,"TIC 296670796 P=1.89759 d: broad asymmetric sawtooth depression; P/P_known = 1.644 is 5/3 to 1.4% (a ratio the harmonic test omits), the expected phase smear of the known 1.1542 d planet over a sector (0.37 d) matches the observed width, and the same star has another candidate at exactly 5/2 x 1.1542 d."
300381700,,3.1452645061726767,2.124970560774772,0.0689200210238909,21.669450835597644,4.937,1.0929100205951552,1.1875223092009668,4.318981266480721,0.0026465311835157,5999.0,99,,-7.608528000659192,9.7684,0.378971,0.0000|0.0000|0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0006|-0.0018|-0.0060|-0.0216|-0.0799|-0.2749|-0.7333|-1.4020|-2.0834|-2.6815|-3.2002|-3.6600|-4.0751|-4.4550|-4.8061|-5.1330|-5.4395|-5.7284|-6.0024|-6.2633|-6.5132|-6.7533|-6.9850|-7.2094|-8.8119|-10.2221|-11.5369|-12.8049|-14.0503|-15.2848|-16.5137|-17.7396|-18.9640|-20.1875|-21.4106|-22.6334|-23.8560|-25.0785|-26.3009,0,2,,True,,1470.4203637994738,0.1378400420477818,3.633626941474912e-06,0.0026071285748133,0.0016860895589882,0.244,0.211,True,,,9.694536|9.756075|10.175751|9.839229|9.668282|10.339863|10.025730|9.551149|8.868618|9.764806,0.2107569143057348,0.188665967926897,0.0220909463788377,0.0438246264431072,convincing,3,"TIC 300381700 P=3.14526 d: a deep, box-shaped ~3.5-hr dip with sharp ingress and egress and a clean flat baseline on both the detrended and the variability-model fold, the cleanest candidate of the batch."
306990399,,13.3753291152631,3.117083453833279,0.0706978914268577,13.80376354400582,3.415,0.8139905500581216,0.7789600570088955,4.565315374487161,0.0735802366007589,5016.189005514245,18,,-6.095202153770599,7.3334,0.145816,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0007|-0.0024|-0.0102|-0.0488|-0.2395|-0.7682|-1.4497|-2.0579|-2.5707|-3.0139|-3.4076|-3.7642|-4.0918|-4.3963|-4.6817|-4.9513|-5.2074|-5.4520|-5.6865|-5.9124|-6.1304|-6.3417|-6.5467|-6.7462|-6.9407|-7.1307|-7.3166|-7.4987|-7.6774|-7.8531|-9.1670|-10.3904|-11.5700|-12.7282|-13.8758|-15.0180|-16.1573|-17.2952|-18.4322|-19.5688|-20.7052|-21.8414|-22.9776|-24.1138|-25.2499,0,2,,True,,1631.5209314188694,0.1413957828537154,2.281215697922833e-05,0.0038798221890157,0.0016703054991204,0.214,0.201,True,,,7.270346|7.300823|7.595800|7.430324|7.211298|7.314051|7.415660|7.513788|7.121543|7.160586,0.0294690060425342,0.0255618797358936,0.0039071263066405,0.0105713871886982,convincing,2,TIC 306990399 P=13.37533 d: sharp-edged flat-bottomed 0.14-d box at 0.6 sigma clearly distinct in width and edge sharpness from the star smooth day-scale variability (period is 2.4 pct off 3:2 of the known 8.704-d planet but the box is single and clean).
354944123,,18.908249203464344,2.69443108,0.0453226761837653,9.095058317271125,2.114,0.5787526325910117,0.6021387806139747,4.635045173004565,-0.0319088532350891,3890.380999034821,8,,-4.088660148119003,5.8713,0.248577,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0006|-0.0016|-0.0044|-0.0132|-0.0425|-0.1380|-0.3850|-0.8160|-1.3322|-1.8166|-2.2334|-2.5940|-2.9147|-3.2065|-3.4764|-3.7292|-3.9681|-4.1955|-4.4134|-4.6230|-4.8257|-5.0221|-5.2132|-5.3994|-5.5814|-5.7594|-5.9340|-6.1053|-6.2737|-6.4395|-6.6027|-6.7637|-6.9225|-7.0794|-7.2345|-7.3878|-7.5395|-8.6997|-9.8006|-10.8640|-11.9035|-12.9276|-13.9415|-14.9486|-15.9508|-16.9493|-17.9450|-18.9385|-19.9300|-20.9199|-21.9084|-22.8956,0,3,,False,,1656.6220526164225,0.0906453523675306,3.058129382536997e-05,0.002573422494111,0.0030556147196406,0.159,0.154,True,,,6.183907|5.857478|5.726923|5.364840|6.015108|5.839098|5.885310|5.611349|5.982766|6.246445,0.0122447352543606,0.01717812575352,-0.0049333904991594,0.0047939579911461,plausible,2,"TIC 354944123 P=18.90825 d: a ~2.4-hr dip that does stand out, but on a light curve with strong multi-day variability that produces comparably deep features elsewhere in the fold, plus post-egress ringing and gap-bridging lines in several epochs."
359271092,,2.426602930558565,0.3148838656648774,0.0338218448895392,9.161874008236747,0.467,0.4791747427442181,0.4912745088893114,4.734562396453343,-0.4563181218268959,3802.066501965759,68,,-4.072205376035863,5.6023,0.273518,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0013|-0.0034|-0.0092|-0.0262|-0.0766|-0.2059|-0.4629|-0.8503|-1.2983|-1.7246|-2.0997|-2.4298|-2.7267|-2.9990|-3.2520|-3.4894|-3.7139|-3.9273|-4.1311|-4.3265|-4.5144|-4.6957|-4.8710|-5.0410|-5.2059|-5.3664|-5.5228|-5.6754|-5.8244|-5.9703|-6.1131|-6.2531|-6.3905|-6.5255|-6.6583|-6.7889|-6.9175|-7.0444|-8.0002|-8.8912|-9.7442|-10.5742|-11.3893|-12.1944|-12.9922|-13.7845|-14.5723|-15.3566|-16.1378|-16.9165|-17.6931|-18.4677|-19.2408,0,2,,True,,1544.4319137187488,0.0676436897790784,1.851605028198233e-06,0.0007647125962019,0.0015591645071072,0.049,0.046,True,,,5.382692|5.676564|5.662203|5.890774|5.163522|5.246520|5.765628|5.926474|5.929295|5.379191,0.08756661491987,0.1211898323314526,-0.0336232174115825,0.0278758790435928,convincing,2,"TIC 359271092 P=2.4266 d: symmetric flat-bottomed 0.07 d dip (2.9% duty cycle) reaching -0.4 against +/-0.15 baseline scatter, flat elsewhere and no secondary."
369861728,,25.33024150080205,13.94267322953095,0.138817751598781,7.342171962752047,8.499,1.0692977684827103,1.05255635326435,4.417474510746975,0.0658590025877194,5900.130627324324,2,,-4.0962956672940525,4.1142,0.24738,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0004|-0.0007|-0.0015|-0.0032|-0.0072|-0.0174|-0.0450|-0.1148|-0.2672|-0.5421|-0.9353|-1.3773|-1.7906|-2.1438|-2.4423|-2.7018|-2.9349|-3.1493|-3.3498|-3.5391|-3.7193|-3.8919|-4.0578|-4.2180|-4.3731|-4.5237|-4.6701|-4.8128|-4.9521|-5.0882|-5.2215|-5.3521|-5.4802|-5.6061|-5.7298|-5.8516|-5.9714|-6.0896|-6.2061|-6.3212|-6.4347|-6.5470|-6.6580|-6.7678|-6.8765|-6.9842|-7.0908|-7.1966|-8.0097|-8.7859|-9.5366|-10.2690|-10.9876|-11.6955|-12.3952|-13.0884|-13.7764|-14.4603|-15.1408|-15.8187|-16.4944|-17.1683|-17.8409,0,2,,False,,3082.6880062433843,0.277635503197562,0.0001565418397905,0.0042909679502389,0.0039481379703608,0.71,0.7,False,ntransits,,3.922628|4.444104|3.982457|3.774636|4.335603|4.261119|3.679759|4.173288|4.203492|4.365125,0.1564071834546906,0.0647444953482306,0.0916626881064599,0.0109606338806035,not_convincing,3,"TIC 369861728 P=25.33024 d: only two epochs contribute, and the feature is a noise-level broad depression beside a data gap with a flare-like ramp in one epoch."
375223080,,0.2287422415311031,0.1203697404053832,0.052270347594768,11.167295232938692,2.408,1.742990958438078,2.6513671200920124,3.830600437743787,-0.0919809198631668,7202.608543035453,1195,,-4.280085788532888,4.5099,0.411948,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0001|-0.0002|-0.0004|-0.0006|-0.0011|-0.0019|-0.0035|-0.0070|-0.0149|-0.0345|-0.0850|-0.1916|-0.3540|-0.5554|-0.7811|-1.0190|-1.2578|-1.4887|-1.7072|-1.9127|-2.1066|-2.2909|-2.4670|-2.6364|-2.7997|-2.9577|-3.1110|-3.2600|-3.4049|-3.5462|-3.6840|-3.8187|-3.9504|-4.0793|-4.2056|-4.3294|-4.4508|-4.5700|-4.6871|-4.8022|-4.9153|-5.0267|-5.1363|-5.2442|-5.3506|-5.4554|-5.5587|-5.6607|-5.7614|-5.8607|-6.6113|-7.3055|-7.9584|-8.5808|-9.1800|-9.7615|-10.3292|-10.8862|-11.4347|-11.9766|-12.5133|-13.0459|-13.5752|-14.1018|-14.6263,0,2,,False,,1571.3129488741538,0.104540695189536,1.3945287525501998e-06,0.01081641679869,0.0053164107052964,0.137,0.126,False,sharp_freq|fold_shape,,4.399187|4.134514|4.353075|5.285677|4.755700|4.093297|5.226823|4.190852|4.291872|4.368021,0.986122822564433,0.9072532169145272,0.0788696056499058,0.457024004354356,not_convincing,3,"TIC 375223080 P=0.22874 d: clean sinusoid over the full 0.23 d period (+0.13 to -0.12) with the model fitted to its minimum, a 45% duty cycle that no transit can have."
410358456,,3.6410400064946407,0.7796179805881845,0.0239171129549609,10.9777657438074,3.209,0.7916882330194938,0.9246939651959912,4.393623072020245,-0.3712248972125034,5587.123154095084,55,,-4.443218139588987,5.7505,0.455665,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0003|-0.0007|-0.0015|-0.0036|-0.0088|-0.0231|-0.0615|-0.1512|-0.3228|-0.5878|-0.9262|-1.2974|-1.6615|-1.9961|-2.2977|-2.5719|-2.8246|-3.0602|-3.2820|-3.4920|-3.6921|-3.8834|-4.0669|-4.2435|-4.4138|-4.5784|-4.7378|-4.8923|-5.0424|-5.1883|-5.3304|-5.4690|-5.6042|-5.7363|-5.8655|-5.9920|-6.1160|-6.2376|-6.3569|-6.4742|-7.3477|-8.1479|-8.9046|-9.6347|-10.3476|-11.0488|-11.7418|-12.4286|-13.1108|-13.7891|-14.4645|-15.1374|-15.8081|-16.4770|-17.1444,0,2,,True,,1629.181240309571,0.0478342259099218,4.957016161206572e-06,0.0022939087169143,0.002132531030525,0.255,0.243,True,,,6.037497|5.607961|5.135207|5.738981|6.723660|6.095097|5.076312|5.852677|5.497420|5.740625,0.0660827932728563,0.0263865487275107,0.0396962445453455,0.0131375172545751,convincing,3,"TIC 410358456 P=3.64104 d: narrow 0.05-d dip reaching 0.8 sigma, isolated in an otherwise flat fold, many epochs and a flat variability model."
423445163,,6.212540874105204,4.166645992673338,0.0473852606348253,9.71844415957252,3.021,0.707340528211069,0.7034114193124922,4.591346821567655,-0.0035903528926177,4593.4,14,,-4.265036377294911,5.5352,0.335308,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0004|-0.0011|-0.0031|-0.0096|-0.0331|-0.1141|-0.3101|-0.6159|-0.9774|-1.3449|-1.6922|-2.0136|-2.3121|-2.5921|-2.8569|-3.1090|-3.3503|-3.5822|-3.8056|-4.0216|-4.2309|-4.4339|-4.6314|-4.8237|-5.0113|-5.1944|-5.3734|-5.5486|-5.7202|-5.8884|-6.0535|-6.2156|-6.3750|-6.5317|-6.6860|-6.8380|-6.9878|-7.1355|-7.2813|-8.3835|-9.4115|-10.3921|-11.3417|-12.2703|-13.1842|-14.0874|-14.9828|-15.8721|-16.7567|-17.6375|-18.5153|-19.3905|-20.2637|-21.1352,0,2,,True,,1548.8007342784088,0.0947705212696506,1.2727229246998833e-05,0.0043425854686218,0.0034951193826752,0.384,0.366,True,,,5.311434|5.375374|5.560137|5.768026|5.715957|5.380431|5.117190|5.508090|6.361539|5.254236,0.0531695841633916,0.0614746326628762,-0.0083050484994845,0.015254711910978,convincing,2,"TIC 423445163 P=6.21254 d: flat-bottomed 0.11 d box of depth 0.7 sigma with sharp edges, about 15 consecutive negative bins, flat baseline and many epochs."
441590110,,6.46247529857262,5.78469353,0.0580315265408169,11.020758994784272,3.87,1.196342561792172,1.2738395446841435,4.30590747119708,0.1492707186373634,6205.248570557859,29,,-4.633146526864289,6.7757,0.327132,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0013|-0.0036|-0.0106|-0.0328|-0.1019|-0.2806|-0.6211|-1.0923|-1.5982|-2.0663|-2.4807|-2.8505|-3.1869|-3.4975|-3.7877|-4.0611|-4.3205|-4.5679|-4.8049|-5.0329|-5.2529|-5.4657|-5.6720|-5.8726|-6.0680|-6.2586|-6.4449|-6.6272|-6.8059|-6.9813|-7.1536|-7.3230|-7.4899|-8.7443|-9.9086|-11.0150|-12.0818|-13.1215|-14.1433|-15.1536|-16.1565|-17.1548|-18.1503|-19.1439|-20.1365|-21.1283|-22.1197|-23.1108,0,2,,True,,1821.8955003799133,0.1160630530816338,2.237899144794419e-05,0.0034617824859605,0.0019008299158922,0.26,0.243,True,,,6.897364|7.205645|6.640281|6.796636|6.729374|6.996551|6.721729|6.312194|6.190626|7.266349,0.0855287459177081,0.0372603256228163,0.0482684202948917,0.0179595352739327,convincing,3,"TIC 441590110 P=6.46248 d: deep (0.65-unit), flat-bottomed 0.12 d dip with sharp ingress/egress, unique in the fold, no secondary, and unaffected by the variability model."
