TIC,TOI,Period,Phase,Tau,SNR,Radius_planet,Mass,Radius,logg,FEH,Teff,Number of Valid Transits,Has Visible TTVs,log10(p value),μ(SNR | null),σ(SNR | null),sm_sf_grid,_cand_idx,Multiplicity,outlier_score,Interesting,ood_pvalue,Epoch,Duration,err_Period,err_Epoch,err_Duration,Radius_planet_errp,Radius_planet_errm,passed_all_tests,failed_tests,proposed_toi,nst_samples
285505979,,12.95941137954918,10.50930054445889,0.0589774706178756,8.808232027899592,2.893,0.657011,0.664506,4.60951,-0.0064671,4351.7,4,,-1.287157352533832,8.1238,0.260418,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0067|-0.8911|-2.7320|-3.8117|-4.5527|-5.0638|-5.4387|-5.7497|-6.0337|-6.3065|-6.5743|-6.8400|-7.1047|-7.3688|-7.6327|-7.8966|-8.1603|-8.4240|-8.6877|-8.9514|-9.2151|-9.4788|-9.7425|-10.0061|-10.2698|-10.5335|-10.7972|-11.0609|-11.3245|-11.5882|-11.8519|-12.1156|-12.3793|-12.6430|-12.9066|-13.1703|-13.4340|-13.6977,0,1,0.7,False,0.2413515687851971,1801.1747190090828,0.1179549412357512,4.756345495612236e-05,0.0032234747735281,0.0042140684036002,0.408,0.391,False,spurious,6299.02,8.193022|7.876184|8.197940|8.348502|8.178997|7.707600|8.618797|8.084572|7.892409|8.256056
186470968,,32.280460688599,8.084147265614133,0.0864579732955562,8.793628696184498,5.518,0.638459,0.663657,4.60161,0.175288,4121.97,3,,-1.631783390157436,7.89001,0.248579,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0179|-1.2962|-2.9361|-3.9900|-4.7969|-5.4649|-6.0481|-6.5771|-7.0702|-7.5395|-7.9926|-8.4349|-8.8700|-9.3001|-9.7270|-10.1517|-10.5750|-10.9972|-11.4187|-11.8398|-12.2605|-12.6811|-13.1014|-13.5217|-13.9419|-14.3621|-14.7822|-15.2022|-15.6223|-16.0424|-16.4624|-16.8825|-17.3025|-17.7225|-18.1426|-18.5626|-18.9826|-19.4026,0,1,2.31,False,0.0197103781174577,2971.9948389925994,0.1729159465911124,0.0002041936632296,0.0029643730720986,0.0048732854984474,0.372,0.369,False,spurious,4832.02,7.539026|7.697877|8.229255|8.329282|7.862906|7.982906|7.861557|7.828906|8.088790|7.650091
301235044,,2.724169628514088,0.0443950834822412,0.0059767512522472,8.778754431913255,2.544,0.683102,0.684675,4.60009,-0.00497576,4477.0,13,,-1.5153619513485297,7.51936,0.379139,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0019|-0.1076|-1.2948|-2.4322|-3.2413|-3.8922|-4.4490|-4.9442|-5.3975|-5.8216|-6.2248|-6.6127|-6.9892|-7.3568|-7.7176|-8.0730|-8.4239|-8.7712|-9.1155|-9.4572|-9.7968|-10.1345|-10.4707|-10.8054|-11.1388|-11.4711|-11.8025|-12.1330|-12.4626|-12.7916|-13.1198|-13.4475|-13.7746|-14.1012|-14.4273|-14.7530|-15.0783|-15.4032|-15.7277,0,1,0.53,False,0.2843925985518906,2447.7449666270986,0.0119535025044944,2.8674957267181294e-06,0.0009356427216691,0.0012381325216354,0.343,0.327,False,spurious,6835.02,7.305638|7.682937|7.088366|7.719262|7.152491|8.381966|7.587441|7.523190|7.679763|8.096306
231663901,,3.584757978481844,1.845392409937581,0.0138963108154816,8.777364616548027,3.834,0.934825,0.889221,4.5072,-0.15545,5717.82,31,,-1.5357702960400608,7.7635,0.349926,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0003|-0.0276|-1.2677|-2.6575|-3.6341|-4.4003|-5.0416|-5.6057|-6.1211|-6.6052|-7.0685|-7.5178|-7.9573|-8.3899|-8.8174|-9.2413|-9.6624|-10.0814|-10.4989|-10.9150|-11.3301|-11.7444|-12.1581|-12.5711|-12.9836|-13.3957|-13.8075|-14.2188|-14.6299|-15.0407|-15.4512|-15.8614|-16.2715|-16.6813|-17.0909|-17.5003|-17.9096|-18.3186|-18.7276,5,1,-0.1,False,0.5110619469026548,1327.154072866775,0.0277926216309632,3.0820898273100765e-06,0.0015535485114979,0.0005508413427266,0.295,0.294,True,,101.02,7.658361|8.428263|7.683772|7.658361|7.658361|7.658361|7.872080|7.658361|7.658361|8.428263
122785299,,63.51641245174555,49.36781069,0.0201797590827027,8.74160538055732,17.198,0.833902,0.850531,4.49651,-0.0158256,5269.82,3,,-0.922444734366515,8.65168,4.33202e-12,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0268|-5.3890|-7.8242|-10.0283|-12.1660|-14.2748|-16.3704|-18.4599|-20.5464|-22.6315|-24.7159|-26.8000|-28.8839|-30.9677|-33.0515|-35.1352|-37.2189|-39.3027|-41.3864|-43.4701|-45.5539|-47.6376|-49.7213|-51.8051|-53.8888|-55.9725|-58.0562|-60.1400|-62.2237|-64.3074|-66.3911|-68.4749|-70.5586|-72.6423|-74.7261|-76.8098|-78.8935,0,1,2.38,False,0.0146822204344328,2440.028287795838,0.0403595181654054,0.0001825619696165,0.0021209378121291,0.0028323347085276,1.534,1.488,False,spurious,4592.02,8.651675|8.651675|8.660291|8.660291|8.651675|8.660291|8.651675|8.651675|8.651675|8.660291
173260345,,9.112039125386444,5.670297324132777,0.0212629704483373,8.705505508265041,9.591,1.07266,1.07026,4.40655,-0.365752,6387.61,9,,-1.175080558027895,7.88732,0.350232,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0006|-0.0302|-0.9728|-2.4091|-3.3440|-4.0741|-4.6899|-5.2263|-5.7003|-6.1241|-6.5093|-6.8668|-7.2049|-7.5302|-7.8469|-8.1578|-8.4649|-8.7694|-9.0721|-9.3736|-9.6741|-9.9741|-10.2735|-10.5726|-10.8715|-11.1702|-11.4688|-11.7672|-12.0656|-12.3640|-12.6622|-12.9605|-13.2587|-13.5569|-13.8551|-14.1533|-14.4515|-14.7497|-15.0479,0,1,-0.59,False,0.6510458567980691,2969.566611696966,0.0425259408966746,3.785260289501759e-05,0.0022371627218872,0.0038969184312584,0.722,0.729,True,,3393.02,8.440467|8.263902|8.267156|7.324838|7.781753|7.778584|7.510928|8.232358|7.760968|8.086449
112115898,,1.310083033586349,0.6849965489378006,0.0425215743160479,8.680386865486959,0.54,0.558276,0.588183,4.64513,-0.0121106,3190.0,69,,-1.3786755392672734,7.80938,0.345925,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0004|-0.0368|-1.2173|-2.5346|-3.4891|-4.2417|-4.8491|-5.3498|-5.7785|-6.1627|-6.5203|-6.8618|-7.1931|-7.5177|-7.8376|-8.1540|-8.4678|-8.7796|-9.0897|-9.3985|-9.7062|-10.0131|-10.3192|-10.6247|-10.9298|-11.2344|-11.5387|-11.8427|-12.1466|-12.4502|-12.7537|-13.0570|-13.3603|-13.6634|-13.9665|-14.2696|-14.5725|-14.8755|-15.1784,5,1,2.86,True,0.0002011263073209,1492.3243867526762,0.0850431486320958,1.323290136368602e-06,0.0019442752681131,0.001199959115479,0.081,0.077,True,spurious,6716.02,8.269219|8.632003|7.615901|7.898408|7.639066|7.532016|7.745138|7.644896|7.562394|7.634207
23814735,,27.23590571062828,22.68068815354994,0.1395607652838149,8.663866904750018,1.868,0.598259,0.631757,4.61243,-0.0387186,4021.87,3,,-1.5016899038946545,7.9918,0.23768,0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0043|-1.2769|-3.3123|-4.5635|-5.5693|-6.4659|-7.3071|-8.1171|-8.9072|-9.6837|-10.4503|-11.2095|-11.9629|-12.7119|-13.4573|-14.1998|-14.9401|-15.6784|-16.4152|-17.1506|-17.8848|-18.6180|-19.3504|-20.0819|-20.8128|-21.5430|-22.2726|-23.0017|-23.7303|-24.4584|-25.1862|-25.9135|-26.6404|-27.3671|-28.0933|-28.8193|-29.5450|-30.2705,0,1,1.34,False,0.1158487530168946,1761.3336299061775,0.2791215305676298,0.0001521873420091,0.0044548280863243,0.004505485245635,0.137,0.135,True,,2075.02,7.981921|8.141804|8.438451|7.752837|7.961917|8.179111|8.165142|8.031723|7.914068|8.015836
14570132,,27.81957483864641,25.21515271,0.0434494144190856,8.652691537981642,5.818,0.808976,0.791108,4.55,0.00915529,5060.5,3,,-1.845846015419471,8.00484,0.144815,0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0022|-1.6257|-3.7783|-5.1465|-6.2718|-7.2874|-8.2461|-9.1733|-10.0819|-10.9788|-11.8682|-12.7522|-13.6324|-14.5098|-15.3851|-16.2587|-17.1310|-18.0023|-18.8728|-19.7426|-20.6119|-21.4807|-22.3491|-23.2172|-24.0851|-24.9527|-25.8202|-26.6874|-27.5545|-28.4214|-29.2882|-30.1549|-31.0214|-31.8878|-32.7542|-33.6204|-34.4866|-35.3526,0,1,1.06,False,0.163113435237329,2525.614633556921,0.0868988288381712,0.0001543601630718,0.002617528877161,0.004664804628262,6.462,6.444,True,spurious,5137.02,8.000100|7.925597|7.925597|7.987686|8.429743|7.995930|7.967568|7.995930|7.921146|7.967568
418184767,,11.487422860374544,2.473569114965228,0.0395447771652885,8.62183212640683,5.929,0.846595,0.827311,4.53217,0.0156117,5221.4,4,,-1.7523796431131928,7.53807,0.355128,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0018|-0.1028|-1.6513|-2.9204|-3.7564|-4.4343|-5.0391|-5.6064|-6.1524|-6.6850|-7.2084|-7.7249|-8.2361|-8.7429|-9.2460|-9.7458|-10.2428|-10.7374|-11.2297|-11.7200|-12.2085|-12.6954|-13.1809|-13.6649|-14.1478|-14.6295|-15.1101|-15.5898|-16.0687|-16.5467|-17.0239|-17.5005|-17.9765|-18.4518|-18.9266|-19.4009|-19.8747|-20.3480|-20.8210,0,1,0.18,False,0.3974255832662912,2528.774652126711,0.079089554330577,5.483617194918556e-05,0.0017862632883333,0.0035113599650758,0.631,0.605,True,spurious,6923.02,7.690577|7.718007|7.627351|8.006844|6.830221|7.586315|7.711358|7.700082|6.895903|7.614053
238061845,,4.004472838451838,0.4728073091165483,0.0105749218579257,8.585707263708466,11.503,0.786078,0.769419,4.56031,0.00481712,4959.7,46,,-1.567398506425775,7.31242,0.442007,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0065|-0.2695|-1.5153|-2.4986|-3.2443|-3.8640|-4.4014|-4.8784|-5.3084|-5.7013|-6.0653|-6.4072|-6.7325|-7.0453|-7.3487|-7.6451|-7.9360|-8.2227|-8.5061|-8.7867|-9.0652|-9.3419|-9.6170|-9.8909|-10.1637|-10.4356|-10.7068|-10.9773|-11.2472|-11.5166|-11.7856|-12.0543|-12.3226|-12.5907|-12.8585|-13.1261|-13.3936|-13.6609|-13.9280,1,1,-0.58,False,0.6484312148028962,2202.218228048645,0.0211498437158514,5.256071132155848e-06,0.00161938284118,0.0016288696352702,0.658,0.703,True,spurious,579.02,7.182936|7.394103|7.220478|7.757573|6.557713|7.578247|7.297246|8.199174|7.141770|7.044714
120610833,,0.274813581654205,0.2188950281608958,0.0109297753138087,8.572598445996181,1.551,0.913633,0.884167,4.5028,0.316712,5240.62,314,,-1.9662093490062744,8.09991,0.06776,0.0000|0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-1.8471|-4.5938|-5.8060|-6.6822|-7.5008|-8.3070|-9.1103|-9.9128|-10.7151|-11.5173|-12.3195|-13.1218|-13.9240|-14.7262|-15.5284|-16.3306|-17.1328|-17.9350|-18.7372|-19.5395|-20.3417|-21.1439|-21.9461|-22.7483|-23.5505|-24.3527|-25.1550|-25.9572|-26.7594|-27.5616|-28.3638|-29.1660|-29.9682|-30.7704|-31.5727|-32.3749|-33.1771,0,1,2.13,False,0.0315768302493966,1354.342789914459,0.0218595506276174,2.1633682905769809e-07,0.0009136932644176,0.0013655164226826,0.133,0.128,True,spurious,229.02,8.203456|8.198947|8.105880|8.255482|8.198947|8.198947|8.067078|8.067078|8.100015|8.067078
90127880,,0.2469890790242166,0.1180479888220426,0.0141145202234762,8.571397275257542,5.324,1.48464,1.56041,4.20978,-0.538599,8196.2,360,,-1.9242749041915268,7.53512,0.435943,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0352|-1.8552|-3.4825|-4.5376|-5.2926|-5.8699|-6.3593|-6.8102|-7.2439|-7.6695|-8.0908|-8.5098|-8.9274|-9.3441|-9.7603|-10.1762|-10.5919|-11.0074|-11.4229|-11.8383|-12.2537|-12.6691|-13.0844|-13.4997|-13.9151|-14.3304|-14.7457|-15.1610|-15.5764|-15.9917|-16.4070|-16.8223|-17.2376|-17.6530|-18.0683|-18.4836|-18.8989|-19.3142,0,1,4.72,True,0.0002011263073209,2963.8678341917694,0.0282290404469524,3.197237741706755e-07,0.0006344975856751,0.000959866044391,0.419,0.412,True,spurious,2914.02,7.977461|7.389157|7.768605|8.005429|7.699066|7.738299|7.422970|7.540369|7.628506|7.834975
178709444,,53.8084916146067,23.54182400116672,0.0193582840915912,8.56353435365725,5.668,0.407571,0.428309,4.77678,0.250201,3396.71,3,,-1.326996374017747,7.94285,0.23694,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0129|-1.2655|-2.9424|-3.9943|-4.7663|-5.3924|-5.9421|-6.4509|-6.9371|-7.4101|-7.8752|-8.3352|-8.7918|-9.2462|-9.6988|-10.1503|-10.6009|-11.0507|-11.4999|-11.9486|-12.3970|-12.8450|-13.2927|-13.7401|-14.1872|-14.6342|-15.0809|-15.5274|-15.9738|-16.4200|-16.8660|-17.3119|-17.7576|-18.2032|-18.6487|-19.0940|-19.5392|-19.9843,0,1,2.29,False,0.0213193885760257,1595.6815723613836,0.0387165681831824,0.0001023846248561,0.0024514071922735,0.0033236059048414,0.655,0.622,False,spurious,762.02,7.958503|7.866713|8.357893|7.983502|7.919490|7.856404|7.816950|7.687865|7.665178|8.380789
373033374,,4.293600003128218,4.196042775289591,0.0417818537803053,8.519338345732475,3.67,1.01075,1.02962,4.41225,-0.0431841,5867.04,23,,-1.7255750060177697,7.5968,0.317898,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0005|-0.0583|-1.7201|-3.1381|-4.0619|-4.7589|-5.3287|-5.8261|-6.2824|-6.7149|-7.1334|-7.5432|-7.9476|-8.3484|-8.7468|-9.1435|-9.5391|-9.9338|-10.3279|-10.7216|-11.1149|-11.5079|-11.9008|-12.2935|-12.6861|-13.0785|-13.4709|-13.8632|-14.2555|-14.6477|-15.0399|-15.4320|-15.8241|-16.2161|-16.6081|-17.0001|-17.3920|-17.7839|-18.1758,0,1,-0.13,False,0.5187047465808527,3019.362240701914,0.0835637075606106,8.592193942651742e-06,0.0007219880375856,0.0013321996168104,0.299,0.286,True,,3039.02,7.977600|7.566122|7.640913|7.221432|7.813372|7.298321|7.966223|7.651016|7.494235|7.834581
285048486,,7.635381466038643,3.403180469462185,0.0118249545029497,8.512451108741233,2.435,0.589726,0.62449,4.61285,0.0095491,3952.18,9,,-1.5691424770883649,8.02533,0.179483,0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0033|-1.5711|-3.7027|-4.8274|-5.7160|-6.5190|-7.2766|-8.0065|-8.7189|-9.4196|-10.1123|-10.7994|-11.4823|-12.1620|-12.8393|-13.5147|-14.1885|-14.8610|-15.5325|-16.2031|-16.8729|-17.5421|-18.2108|-18.8789|-19.5466|-20.2139|-20.8808|-21.5474|-22.2138|-22.8799|-23.5457|-24.2114|-24.8768|-25.5421|-26.2072|-26.8722|-27.5371|-28.2018,0,1,0.51,False,0.2934432823813355,1845.91523896344,0.0236499090058994,1.151511867819782e-05,0.0015817403007155,0.0020581465792256,0.189,0.188,False,spurious,1728.02,8.003348|8.072432|8.192430|8.052163|8.120740|8.121467|8.121428|7.537548|7.903854|8.127939
468350765,,9.13001292916064,3.4785162851146576,0.0446632936961711,8.490322034515405,2.25,0.733286,0.723468,4.58198,-0.00210735,4718.0,12,,-1.960992116219232,7.27779,0.293688,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0028|-0.2891|-1.9912|-3.1750|-4.0648|-4.8010|-5.4395|-6.0112|-6.5374|-7.0332|-7.5089|-7.9712|-8.4246|-8.8717|-9.3146|-9.7542|-10.1914|-10.6267|-11.0606|-11.4934|-11.9252|-12.3562|-12.7865|-13.2163|-13.6456|-14.0745|-14.5030|-14.9312|-15.3591|-15.7867|-16.2142|-16.6414|-17.0684|-17.4953|-17.9220|-18.3485|-18.7750|-19.2013|-19.6274,0,1,0.33,False,0.3497586484312148,1794.1792151601985,0.0893265873923422,3.4636637914437506e-05,0.0032401613193112,0.0048547911589776,0.296,0.283,True,,7155.02,7.442280|7.406937|7.907566|7.053506|7.317040|7.405377|6.886034|7.175377|6.953533|7.408010
301900477,,0.285997189849759,0.1156001549572182,0.0460685253567394,8.482653451124616,2.83,0.997197,1.09928,4.3472,-0.440422,6223.07,32,,-1.819132339183266,7.20865,0.414886,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0025|-0.2589|-1.8566|-3.0037|-3.8527|-4.5407|-5.1180|-5.6121|-6.0440|-6.4322|-6.7916|-7.1328|-7.4627|-7.7858|-8.1047|-8.4211|-8.7358|-9.0495|-9.3625|-9.6752|-9.9875|-10.2997|-10.6118|-10.9238|-11.2357|-11.5476|-11.8594|-12.1713|-12.4831|-12.7949|-13.1068|-13.4186|-13.7304|-14.0422|-14.3540|-14.6658|-14.9776|-15.2894|-15.6012,1,1,2.48,False,0.0088495575221238,3097.798058188986,0.0921370507134788,9.039145270404686e-07,0.0014314577996598,0.0025729053036856,0.224,0.216,False,spurious,5003.02,7.405407|7.256478|7.427789|6.752663|7.374523|7.275606|7.307878|8.125771|7.161479|7.246182
50211272,,0.2454203226799039,0.1785414307064411,0.053077730834034,8.476314025287111,3.719,0.576904,0.602583,4.63841,-0.0110459,3967.0,112,,-1.911562401610112,6.73003,0.453788,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0013|-0.0344|-0.6881|-1.9471|-2.7750|-3.4152|-3.9592|-4.4438|-4.8885|-5.3049|-5.7006|-6.0808|-6.4492|-6.8083|-7.1600|-7.5058|-7.8467|-8.1835|-8.5169|-8.8474|-9.1753|-9.5011|-9.8251|-10.1473|-10.4682|-10.7877|-11.1061|-11.4235|-11.7401|-12.0558|-12.3707|-12.6851|-12.9988|-13.3120|-13.6247|-13.9370|-14.2489|-14.5604|-14.8716|-15.1824,0,1,2.62,True,0.0002011263073209,3690.3398248991,0.106155461668068,1.769887744113323e-05,0.0010327024456165,0.0011318712697326,0.279,0.278,True,,6430.02,6.307777|7.258865|6.670073|7.217383|6.831461|7.231986|7.107222|6.245994|6.550632|7.361023
447192619,,14.948826286273652,9.867802190027469,0.0844319494073322,8.475789566739957,9.492,1.44581,1.47598,4.25882,-0.174015,7464.0,3,,-1.4733172142463598,7.69221,0.27494,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0004|-0.0525|-1.5152|-2.8877|-3.8493|-4.5767|-5.1294|-5.5635|-5.9313|-6.2661|-6.5851|-6.8964|-7.2038|-7.5093|-7.8138|-8.1177|-8.4212|-8.7246|-9.0279|-9.3311|-9.6343|-9.9375|-10.2407|-10.5439|-10.8470|-11.1502|-11.4533|-11.7565|-12.0596|-12.3628|-12.6659|-12.9691|-13.2722|-13.5754|-13.8785|-14.1817|-14.4848|-14.7880|-15.0911,0,1,1.26,False,0.1277152051488334,3107.5505873560905,0.1688638988146644,0.0001325915268801,0.0026556134184778,0.0053305439229844,0.722,0.696,False,spurious,3469.02,7.494007|8.305299|7.566156|7.762789|7.635069|7.392731|7.510568|7.552805|8.100203|7.602514
201658484,,1.6522261707820456,1.49999256,0.0369187452566852,8.41137881876404,4.432,1.26277,1.42639,4.21473,-0.0649757,6405.0,42,,-1.5047272254137891,7.02551,0.361744,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0005|-0.0137|-0.3982|-1.5969|-2.5095|-3.2167|-3.8134|-4.3377|-4.8090|-5.2394|-5.6378|-6.0111|-6.3648|-6.7036|-7.0309|-7.3494|-7.6613|-7.9680|-8.2706|-8.5700|-8.8668|-9.1614|-9.4543|-9.7457|-10.0358|-10.3248|-10.6128|-10.8999|-11.1863|-11.4720|-11.7570|-12.0415|-12.3254|-12.6089|-12.8919|-13.1746|-13.4569|-13.7388|-14.0204|-14.3018,0,1,0.48,False,0.3014883346741754,1656.5156745607965,0.0738374905133704,2.928654412888839e-06,0.0023508654621458,0.003633687622665,0.334,0.33,True,spurious,6787.02,6.462324|8.015180|6.715685|7.081183|7.246433|7.026158|7.549593|7.552086|6.846363|7.249261
126982911,,19.933320253720726,3.770666759838653,0.0243894858613371,8.386272919754703,9.56,1.00594,1.0172,4.42264,0.0265494,5756.0,5,,-1.9853333794249668,7.48416,0.33751,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0353|-2.1921|-3.8339|-4.9030|-5.7719|-6.5499|-7.2778|-7.9742|-8.6489|-9.3082|-9.9560|-10.5954|-11.2282|-11.8563|-12.4806|-13.1021|-13.7215|-14.3392|-14.9557|-15.5713|-16.1861|-16.8004|-17.4143|-18.0278|-18.6411|-19.2541|-19.8671|-20.4799|-21.0926|-21.7053|-22.3178|-22.9304|-23.5429|-24.1554|-24.7679|-25.3804|-25.9928|-26.6052,0,1,-0.01,False,0.4724456958970233,2451.471663900651,0.0487789717226742,6.576299727283373e-05,0.0012075623969121,0.0023915087491666,0.71,0.724,False,spurious,6839.02,7.555602|7.633378|7.709940|7.653325|7.739417|7.736680|7.409655|7.979450|7.369483|7.627921
355655412,,28.338798853018844,13.77076503,0.1008163144970521,8.350432088901574,7.721,1.39388,1.35472,4.31645,-0.169038,7218.43,3,,-1.3424210546856634,7.63557,0.26646,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0005|-0.0604|-1.5222|-2.8903|-3.8406|-4.5686|-5.1535|-5.6521|-6.1030|-6.5278|-6.9378|-7.3390|-7.7343|-8.1255|-8.5136|-8.8993|-9.2830|-9.6650|-10.0457|-10.4251|-10.8035|-11.1809|-11.5575|-11.9334|-12.3086|-12.6832|-13.0573|-13.4309|-13.8041|-14.1769|-14.5494|-14.9215|-15.2934|-15.6650|-16.0363|-16.4075|-16.7785|-17.1492|-17.5198,0,1,1.68,False,0.0724054706355591,3002.982096412219,0.2016326289941042,0.000155361218527,0.0026841180695892,0.0053877957240416,0.561,0.543,False,spurious,2890.02,7.547376|7.633385|8.290717|8.021177|7.347900|7.764975|7.549651|7.541878|7.724916|7.350099
35315453,,5.120706416958853,4.86803141,0.0875765395960778,8.33714214207513,4.549,1.48994,1.93448,4.02464,-0.0020176,6687.52,18,,-1.324449654562693,7.63984,0.293154,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0007|-0.0626|-1.5182|-2.8631|-3.8001|-4.5717|-5.2411|-5.8358|-6.3735|-6.8682|-7.3314|-7.7719|-8.1962|-8.6092|-9.0141|-9.4134|-9.8088|-10.2013|-10.5918|-10.9808|-11.3689|-11.7562|-12.1430|-12.5294|-12.9156|-13.3015|-13.6873|-14.0730|-14.4586|-14.8442|-15.2297|-15.6152|-16.0006|-16.3861|-16.7715|-17.1569|-17.5424|-17.9278|-18.3132,1,1,0.42,False,0.3191874497184231,1633.4463191120883,0.1751530791921556,5.390132186355722e-06,0.0013673893865461,0.001695339392136,0.332,0.321,True,spurious,4412.02,7.272021|7.793482|8.067191|7.976167|7.305282|7.564650|7.518908|7.431018|7.953558|7.832108
62085710,,25.67054709305826,16.03581180723904,0.0439234328668023,8.293199232476063,5.881,1.36825,1.51661,4.20051,-0.0874387,6760.0,3,,-1.1969613904136525,7.38903,0.369343,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0011|-0.0931|-1.4176|-2.6178|-3.4704|-4.1452|-4.7106|-5.2058|-5.6560|-6.0775|-6.4803|-6.8704|-7.2517|-7.6266|-7.9966|-8.3628|-8.7260|-9.0866|-9.4453|-9.8022|-10.1576|-10.5117|-10.8648|-11.2169|-11.5681|-11.9186|-12.2685|-12.6177|-12.9665|-13.3147|-13.6625|-14.0100|-14.3571|-14.7039|-15.0504|-15.3966|-15.7426|-16.0884|-16.4340,5,1,1.03,False,0.1715607401448109,1673.4059600885955,0.0878468657336046,0.0001863668478663,0.0046122720806944,0.0082646898629694,0.452,0.458,False,spurious,6677.02,7.754949|7.201230|7.437684|7.358811|8.141055|8.258151|7.428344|7.457253|7.693603|7.512780
64938667,,0.2610638604355033,0.044384690101726,0.0180513288832974,8.198034441317855,4.298,1.29187,1.47614,4.20648,-0.0854096,6642.74,418,,-1.209696494877147,7.81287,0.159892,0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0116|-1.5874|-3.4575|-4.6116|-5.4991|-6.2453|-6.9099|-7.5268|-8.1161|-8.6890|-9.2522|-9.8095|-10.3631|-10.9144|-11.4642|-12.0131|-12.5613|-13.1090|-13.6565|-14.2038|-14.7509|-15.2979|-15.8449|-16.3918|-16.9387|-17.4855|-18.0323|-18.5792|-19.1260|-19.6728|-20.2196|-20.7664|-21.3132|-21.8600|-22.4068|-22.9536|-23.5004|-24.0472,1,1,2.2,False,0.0271520514883346,2853.4065306670964,0.0361026577665948,6.657391026048973e-07,0.0003634403572468,0.000568559257322,0.366,0.353,True,,3619.02,7.857755|8.047178|7.787090|7.927604|8.140325|7.471615|8.164205|7.820884|7.983356|7.745676
