TIC,TOI,Period,Phase,Tau,SNR,Radius_planet,Mass,Radius,logg,FEH,Teff,Number of Valid Transits,Has Visible TTVs,log10(p value),μ(SNR | null),σ(SNR | null),sm_sf_grid,Epoch,Duration,err_Period,err_Epoch,err_Duration,Radius_planet_errp,Radius_planet_errm,passed_all_tests,failed_tests,nst_samples,known_as,disposition,tfop_comment
160222069,854.01,5.850882414734064,0.9870555165096352,0.0590842950368419,32.5142647483001,4.033,0.973949,1.3061,4.1868,-0.333015,6013.25,25.0,False,-9.32421814085513,5.3114,0.272352,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0004|-0.0010|-0.0028|-0.0084|-0.0281|-0.0971|-0.2813|-0.5945|-0.9794|-1.3751|-1.7481|-2.0906|-2.4063|-2.7005|-2.9772|-3.2395|-3.4895|-3.7289|-3.9588|-4.1805|-4.3948|-4.6024|-4.8039|-5.0000|-5.1910|-5.3775|-5.5598|-5.7382|-5.9130|-6.0845|-6.2530|-6.4186|-6.5815|-6.7419|-6.9000|-7.0559|-7.2097|-7.3615|-7.5115|-7.6598|-8.7861|-9.8419|-10.8509|-11.8295|-12.7879|-13.7326|-14.6676|-15.5955|-16.5178|-17.4358|-18.3503|-19.2618|-20.1709|-21.0780|-21.9834,1386.9531776829688,0.1181685900736838,6.82141867844027e-06,0.0021626001931608,0.0022365845358698,0.23,0.208,False,snrd|known_eb|retired,5.119301|5.398781|4.923531|5.504179|5.449738|5.175530|5.195317|5.155227|5.227841|5.964981,,FP,offset on TIC 160221748 (Tmag~14.4) in SPOC-s1-s69; retired as TFOP FP/NEB
306204904,5310.01,11.203615162335542,4.342030319947646,0.0639351992924977,33.59350692185403,5.165,0.715476,0.698865,4.59304,0.0201662,4555.96,10.0,False,-8.151576990527957,5.3227,0.300066,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0004|-0.0008|-0.0019|-0.0046|-0.0117|-0.0320|-0.0900|-0.2300|-0.4938|-0.8748|-1.3047|-1.7085|-2.0583|-2.3608|-2.6293|-2.8735|-3.0997|-3.3118|-3.5126|-3.7038|-3.8871|-4.0634|-4.2336|-4.3984|-4.5585|-4.7142|-4.8660|-5.0142|-5.1591|-5.3011|-5.4402|-5.5768|-5.7109|-5.8428|-5.9726|-6.1005|-6.2265|-6.3509|-6.4736|-6.5948|-6.7147|-7.6265|-8.4857|-9.3114|-10.1152|-10.9040|-11.6823|-12.4528|-13.2177|-13.9781|-14.7351|-15.4895|-16.2417|-16.9922|-17.7413|-18.4891,1769.0596017570697,0.1278703985849954,2.4420673703117538e-05,0.0023869217559767,0.0024151239125258,0.245,0.234,False,retired,5.454926|5.146468|5.606627|5.288115|4.901408|5.202566|5.420494|5.532422|4.825129|5.849011,,FP,found in faint-star QLP search
402848417,7146.01,28.467042662069066,10.591124693953551,0.1264787090303467,30.71132897017683,11.823,1.0506,1.11919,4.35686,0.0245235,5888.0,4.0,False,-7.03411866789397,5.3354,0.341505,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0006|-0.0014|-0.0035|-0.0099|-0.0320|-0.1068|-0.2769|-0.5378|-0.8540|-1.1840|-1.4956|-1.7774|-2.0326|-2.2677|-2.4873|-2.6946|-2.8915|-3.0794|-3.2596|-3.4327|-3.5995|-3.7605|-3.9163|-4.0672|-4.2136|-4.3559|-4.4942|-4.6290|-4.7603|-4.8885|-5.0137|-5.1360|-5.2556|-5.3727|-5.4875|-5.5999|-5.7102|-5.8184|-5.9246|-6.0290|-6.8026|-7.4990|-8.1437|-8.7545|-9.3431|-9.9172|-10.4815|-11.0392|-11.5923|-12.1421|-12.6895|-13.2352|-13.7796|-14.3230|-14.8657,1801.2846659932095,0.2529574180606934,0.0001307694414377,0.003003736554989,0.0038774285140151,0.587,0.506,False,retired,5.521816|5.254121|4.898460|5.220194|5.228530|5.798674|4.992326|6.030505|5.377230|5.032011,,FP,found in faint-star QLP search
271439193,3963.01,6.232861145398004,2.766569989969464,0.0442841238615193,28.16406262860484,8.023,1.24589,1.37074,4.25038,-0.180299,6631.08,30.0,False,-7.528254914603717,5.4301,0.453976,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0012|-0.0032|-0.0094|-0.0311|-0.1002|-0.2540|-0.4882|-0.7698|-1.0681|-1.3613|-1.6388|-1.8985|-2.1426|-2.3737|-2.5941|-2.8053|-3.0085|-3.2047|-3.3947|-3.5790|-3.7582|-3.9328|-4.1031|-4.2695|-4.4324|-4.5920|-4.7485|-4.9022|-5.0533|-5.2020|-5.3484|-5.4927|-5.6350|-5.7755|-5.9143|-6.0514|-6.1869|-6.3210|-6.4537|-7.4676|-8.4234|-9.3363|-10.2159|-11.0693|-11.9019|-12.7179|-13.5207|-14.3131|-15.0970|-15.8742|-16.6459|-17.4131|-18.1766|-18.9371,1767.4819498401412,0.0885682477230386,1.0849343572458372e-05,0.0026198170541849,0.0020022311090975,0.504,0.479,False,retired,5.810498|5.353010|6.475069|4.902133|5.238840|4.967262|5.236681|5.842050|5.175644|5.300015,,FP,found in faint-star QLP search; possible depth aperture correlation; asymmetric transit shape
354442783,3712.01,1.5224540081291815,0.8061700734822849,0.0233882570793708,28.42915636606696,7.412,0.714656,0.732201,4.56294,-0.312952,5051.35,27.0,False,-7.5465099604710835,5.3986,0.35982,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0005|-0.0012|-0.0026|-0.0061|-0.0149|-0.0377|-0.0935|-0.2099|-0.4155|-0.7218|-1.0999|-1.4879|-1.8394|-2.1457|-2.4165|-2.6615|-2.8877|-3.0994|-3.2996|-3.4903|-3.6730|-3.8488|-4.0186|-4.1831|-4.3429|-4.4985|-4.6503|-4.7987|-4.9440|-5.0864|-5.2262|-5.3637|-5.4989|-5.6322|-5.7635|-5.8932|-6.0213|-6.1479|-6.2731|-6.3971|-6.5199|-7.4631|-8.3642|-9.2385|-10.0947|-10.9379|-11.7715|-12.5978|-13.4184|-14.2345|-15.0468|-15.8562|-16.6630|-17.4677|-18.2706|-19.0719,2912.211817111597,0.0467765141587416,4.897369206012623e-06,0.0007438157080089,0.0012207659351408,0.522,0.492,False,snrd|retired,5.541104|5.651440|4.896475|5.331680|4.929115|5.864191|5.311095|4.925057|5.689204|5.846167,,FP,found in faint-star QLP search; potential secondary
360286627,1042.01,0.7580942668101537,0.2253599133548456,0.0279002488949051,26.03959675371221,10.498,2.39606,3.60142,3.70266,-0.124176,8854.29,218.0,False,-7.270810857158477,4.5817,0.628747,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0001|-0.0002|-0.0002|-0.0003|-0.0005|-0.0007|-0.0010|-0.0016|-0.0023|-0.0035|-0.0053|-0.0082|-0.0127|-0.0199|-0.0315|-0.0502|-0.0806|-0.1293|-0.2054|-0.3191|-0.4787|-0.6880|-0.9445|-1.2386|-1.5551|-1.8766|-2.1875|-2.4782|-2.7457|-2.9910|-3.2172|-3.4274|-3.6244|-3.8103|-3.9868|-4.1551|-4.3163|-4.4713|-4.6206|-4.7648|-4.9045|-5.0399|-5.1716|-5.2997|-5.4246|-5.5465|-5.6657|-5.7823|-5.8965|-6.0085|-6.1185|-6.2265|-6.3328|-6.4374|-6.5405|-6.6421|-7.4090|-8.1239|-8.8068|-9.4689|-10.1170|-10.7552|-11.3862|-12.0118|-12.6332|-13.2514|-13.8669|-14.4802|-15.0918|-15.7019|-16.3108,1544.4603823972973,0.0558004977898102,6.58965418340028e-07,0.0013006811641758,0.0013980273856879,0.387,0.436,False,known_eb|retired,4.579066|4.926343|4.580352|4.283461|3.027228|5.588466|4.476851|4.643440|4.581418|5.130086,,FP,v-shaped; offset near other stars in spoc-s01-s65-b0A consistent with ground follow up location; retired as TFOP FP/NEB
251878904,366.01,1.7025942522194548,0.0651258133122096,0.0353496224687475,26.94484942822872,11.563,0.976036,1.16156,4.28741,0.0386143,5678.91,37.0,False,-8.22561504430639,5.5666,0.258894,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0004|-0.0011|-0.0029|-0.0085|-0.0266|-0.0857|-0.2440|-0.5409|-0.9413|-1.3659|-1.7593|-2.1105|-2.4272|-2.7178|-2.9882|-3.2423|-3.4829|-3.7120|-3.9310|-4.1412|-4.3437|-4.5392|-4.7284|-4.9121|-5.0907|-5.2646|-5.4344|-5.6003|-5.7628|-5.9220|-6.0783|-6.2318|-6.3828|-6.5315|-6.6780|-6.8225|-6.9651|-7.1059|-7.2451|-8.3040|-9.3012|-10.2592|-11.1920|-12.1083|-13.0135|-13.9110|-14.8030|-15.6908|-16.5754|-17.4574|-18.3373|-19.2154|-20.0920|-20.9672,2088.3136298196587,0.070699244937495,1.4853668382627073e-06,0.000974605500259,0.0015524292968152,0.777,0.726,False,known_eb|retired,5.207327|5.236599|6.066433|5.453622|5.403719|5.792303|5.665151|5.418616|5.614351|5.808100,,FP,~2000 ppm secondary in spoc-s01-s69; retired as TFOP FP/EB
305026599,7245.01,1.6877662212348137,0.2219354603526707,0.0450369209018544,26.59089098091737,6.403,1.32488,1.48536,4.20172,-0.0791337,6599.0,57.0,False,-7.252364901575135,5.1709,0.316676,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0006|-0.0013|-0.0035|-0.0095|-0.0283|-0.0862|-0.2300|-0.4783|-0.7990|-1.1456|-1.4807|-1.7897|-2.0733|-2.3362|-2.5826|-2.8153|-3.0367|-3.2481|-3.4508|-3.6455|-3.8330|-4.0139|-4.1886|-4.3575|-4.5209|-4.6790|-4.8322|-4.9807|-5.1247|-5.2643|-5.3998|-5.5314|-5.6592|-5.7835|-5.9045|-6.0222|-6.1370|-6.2490|-6.3585|-6.4654|-6.5702|-7.3411|-8.0428|-8.7104|-9.3609|-10.0025|-10.6394|-11.2734|-11.9060|-12.5375|-13.1685|-13.7991|-14.4295|-15.0597|-15.6899|-16.3199,1683.605269276866,0.0900738418037088,4.728093337040632e-06,0.0024229404563113,0.0019722101921529,0.303,0.255,False,retired,5.319030|5.749095|5.035840|5.051434|5.708160|4.701731|5.158617|4.933292|5.084155|4.967988,,FP,found in faint-star QLP search
35315453,4412.01,2.0341287214077046,1.485717528011289,0.0838003587360373,36.04078051095529,6.864,1.48994,1.93448,4.02464,-0.0020176,6687.52,56.0,False,-7.824802660414381,4.9109,0.341576,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0004|-0.0008|-0.0016|-0.0036|-0.0082|-0.0194|-0.0476|-0.1153|-0.2548|-0.4878|-0.8051|-1.1701|-1.5374|-1.8770|-2.1821|-2.4576|-2.7100|-2.9442|-3.1635|-3.3704|-3.5667|-3.7537|-3.9323|-4.1034|-4.2677|-4.4257|-4.5779|-4.7247|-4.8665|-5.0036|-5.1363|-5.2649|-5.3897|-5.5110|-5.6288|-5.7436|-5.8553|-5.9644|-6.0709|-6.1750|-6.2769|-6.3767|-6.4746|-6.5707|-7.2840|-7.9359|-8.5524|-9.1481|-9.7314|-10.3070|-10.8776|-11.4451|-12.0105|-12.5745|-13.1376|-13.7000|-14.2620|-14.8236|-15.3851,1630.0570608198047,0.1676007174720746,1.7274946630651728e-06,0.0014651281321327,0.0015476000791316,0.296,0.239,False,snrd|known_eb|retired,5.489426|4.308742|4.831231|4.762056|4.516467|5.015885|5.428508|4.877912|4.982537|4.896238,,FP,crowded field; possible odd-even; slight increase in flux imeadiately after transit; retired as TFOP FP/EB
142938659,4668.01,1.0053681989459229,0.9743564842016588,0.0210127533260675,28.04934259846011,4.303,0.40894,0.429987,4.7733,0.348719,3382.72,61.0,False,-7.45728941563529,5.6353,0.317485,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0004|-0.0007|-0.0015|-0.0030|-0.0066|-0.0147|-0.0342|-0.0818|-0.1899|-0.3979|-0.7208|-1.1258|-1.5521|-1.9526|-2.3113|-2.6306|-2.9180|-3.1801|-3.4216|-3.6460|-3.8560|-4.0533|-4.2395|-4.4160|-4.5837|-4.7438|-4.8969|-5.0438|-5.1852|-5.3218|-5.4539|-5.5821|-5.7067|-5.8282|-5.9469|-6.0630|-6.1769|-6.2886|-6.3985|-6.5066|-6.6132|-7.4189|-8.1749|-8.9006|-9.6061|-10.2971|-10.9775|-11.6501|-12.3169|-12.9794|-13.6388|-14.2957|-14.9509|-15.6047|-16.2576|-16.9097,3937.154437485757,0.042025506652135,3.6734797442408537e-06,0.0008264680156778,0.0009943227702904,0.361,0.345,False,snrd|retired,6.210232|5.715330|5.309943|5.241008|5.617793|5.704177|5.655012|5.800935|5.974610|5.123749,,FP,V-shaped; found in faint-star QLP search
219338557,133.01,8.199723634089377,1.9620928319231663,0.042651340044381,32.3357136312887,1.93,0.619623,0.646046,4.61326,-0.0462604,4125.82,23.0,False,-9.74489860880994,5.3436,0.181942,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0016|-0.0049|-0.0167|-0.0615|-0.2112|-0.5296|-0.9649|-1.4233|-1.8516|-2.2399|-2.5939|-2.9209|-3.2261|-3.5134|-3.7854|-4.0443|-4.2917|-4.5289|-4.7569|-4.9768|-5.1892|-5.3948|-5.5941|-5.7877|-5.9761|-6.1596|-6.3385|-6.5134|-6.6844|-6.8518|-7.0160|-7.1771|-7.3355|-7.4914|-7.6449|-7.7962|-7.9456|-8.0931|-9.2177|-10.2880|-11.3311|-12.3598|-13.3806|-14.3966|-15.4096|-16.4206|-17.4300|-18.4384|-19.4459|-20.4527|-21.4588|-22.4645|-23.4697,1327.269679869227,0.085302680088762,9.10947490497715e-06,0.0026177272716294,0.0017578389730422,0.084,0.078,False,known_eb|retired,5.313448|5.296140|5.445702|5.255998|5.484404|5.144521|5.701338|5.181790|5.090180|5.522293,,FP,increasing odd-even from ~ 2 sigma in spoc-s01-s36 TEC plots to ~4 to 7 sigma odd-even in spoc-s01-s69 TEC plots; retired as TFOP FP/EB
309133240,7338.01,3.3847165374894224,1.314355999631628,0.0658672238223043,29.674367792385528,1.744,0.840866,0.821542,4.5353,0.0149284,5199.0,18.0,False,-8.731138758214753,5.3199,0.386618,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0004|-0.0009|-0.0018|-0.0039|-0.0087|-0.0199|-0.0471|-0.1106|-0.2425|-0.4732|-0.8105|-1.2268|-1.6689|-2.0880|-2.4632|-2.7964|-3.0963|-3.3708|-3.6256|-3.8645|-4.0902|-4.3049|-4.5100|-4.7067|-4.8962|-5.0791|-5.2563|-5.4284|-5.5957|-5.7589|-5.9183|-6.0743|-6.2270|-6.3770|-6.5242|-6.6690|-6.8116|-6.9521|-7.0907|-7.2275|-7.3627|-7.4963|-8.5142|-9.4752|-10.4004|-11.3023|-12.1893|-13.0664|-13.9369|-14.8030|-15.6660|-16.5267|-17.3857|-18.2434|-19.1001|-19.9559|-20.8109,1791.9797755290524,0.1317344476446086,4.114331022749488e-06,0.0013073701794903,0.0016952640136221,0.13,0.124,False,retired,5.003929|5.832984|5.132595|4.512306|5.057010|5.522612|5.690784|5.389575|5.757317|5.299862,,FP,V-shaped; possible offset; possible odd-even
449549170,3159.01,1.4754008579015174,0.280255502034727,0.0975591356898522,21.00769077647816,4.346,1.05119,1.65342,4.01618,-0.431767,6181.58,96.0,False,-5.395340296762524,6.1468,0.510613,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0008|-0.0021|-0.0058|-0.0176|-0.0536|-0.1406|-0.2932|-0.5073|-0.7644|-1.0367|-1.2993|-1.5416|-1.7645|-1.9723|-2.1682|-2.3545|-2.5328|-2.7043|-2.8699|-3.0303|-3.1859|-3.3373|-3.4849|-3.6289|-3.7695|-3.9072|-4.0420|-4.1741|-4.3037|-4.4310|-4.5560|-4.6789|-4.7997|-4.9187|-5.0359|-5.1513|-5.2650|-6.1185|-6.8999|-7.6297|-8.3228|-8.9898|-9.6382|-10.2733|-10.8987|-11.5170|-12.1299|-12.7386|-13.3440|-13.9467|-14.5471|-15.1457,2334.1487874894297,0.1951182713797044,2.1937845533387347e-06,0.0022507473624838,0.0023325367596903,0.241,0.213,False,snrd|known_eb|retired,5.669835|6.050634|6.090932|6.389645|5.486406|7.003206|5.475131|6.526100|5.925906|6.850407,,FP,found in faint-star QLP search; retired as TFOP FP/NEB; offset centered near star 54 (TIC 449548882 Tmag ~10.62) in spoc-s1-s65
154459165,611.01,3.147181074965128,0.2434229994861483,0.066864732330841,23.93681161228256,2.483,0.779106,0.7595,4.56897,0.0962168,4874.88,37.0,False,-8.080590418729443,4.8252,0.257521,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0004|-0.0009|-0.0021|-0.0055|-0.0155|-0.0474|-0.1426|-0.3518|-0.6696|-1.0465|-1.4330|-1.7984|-2.1334|-2.4410|-2.7264|-2.9940|-3.2471|-3.4879|-3.7178|-3.9383|-4.1502|-4.3543|-4.5513|-4.7417|-4.9260|-5.1047|-5.2781|-5.4466|-5.6104|-5.7699|-5.9254|-6.0771|-6.2252|-6.3700|-6.5117|-6.6505|-6.7867|-6.9203|-7.0516|-7.1808|-7.3081|-7.4335|-7.5572|-8.4948|-9.3798|-10.2370|-11.0790|-11.9121|-12.7397|-13.5637|-14.3852|-15.2051|-16.0236|-16.8411|-17.6577|-18.4737|-19.2892|-20.1041,1491.896776033862,0.133729464661682,3.7265882912675625e-06,0.0019897990548109,0.0016780312963117,0.136,0.129,False,known_eb|retired,4.818023|4.717703|4.683020|4.810492|5.214647|4.629364|4.811061|4.395012|4.841880|5.330743,,FP,possible offset towards 154459164; retired as TFOP FP/NEB
123627908,2515.01,5.903173797393205,1.911158832665116,0.0397132053732489,64.85942368247825,8.455,1.24192,1.6637,4.08614,0.0337454,6109.77,15.0,False,-8.52385667149301,7.1357,0.651764,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0004|-0.0009|-0.0025|-0.0075|-0.0243|-0.0749|-0.1901|-0.3850|-0.6494|-0.9537|-1.2639|-1.5577|-1.8291|-2.0803|-2.3153|-2.5373|-2.7485|-2.9506|-3.1448|-3.3321|-3.5132|-3.6886|-3.8588|-4.0244|-4.1855|-4.3426|-4.4958|-4.6453|-4.7915|-4.9345|-5.0743|-5.2112|-5.3454|-5.4769|-6.4402|-7.2885|-8.0566|-8.7700|-9.4465|-10.0979|-10.7319|-11.3537|-11.9668|-12.5735|-13.1755|-13.7740|-14.3698|-14.9636|-15.5557,2203.6552002083145,0.0794264107464978,4.147638647816055e-06,0.0008331230858992,0.0011238093351275,0.373,0.366,False,retired,7.154125|6.726219|6.489310|8.639438|7.617478|6.215078|7.430816|6.667363|7.162397|7.254442,,FP,v-shaped
418959198,1424.01,4.896253311638166,1.872092107892099,0.0337032042810672,23.699992840531465,2.574,0.7333,0.720358,4.57879,0.0517316,4656.88,15.0,False,-7.820639696487963,5.0729,0.338875,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0003|-0.0007|-0.0014|-0.0032|-0.0074|-0.0183|-0.0469|-0.1198|-0.2786|-0.5486|-0.9131|-1.3267|-1.7417|-2.1283|-2.4794|-2.7993|-3.0943|-3.3696|-3.6287|-3.8739|-4.1070|-4.3292|-4.5414|-4.7444|-4.9387|-5.1248|-5.3030|-5.4738|-5.6376|-5.7946|-5.9453|-6.0901|-6.2294|-6.3635|-6.4929|-6.6181|-6.7394|-6.8571|-6.9717|-7.0835|-7.1929|-7.2999|-7.4051|-8.1931|-8.9357|-9.6595|-10.3747|-11.0854|-11.7936|-12.5002|-13.2057|-13.9105|-14.6147|-15.3185|-16.0220|-16.7251|-17.4280|-18.1307,1740.533117633702,0.0674064085621344,5.261605079044656e-06,0.0013756635525077,0.0018679466384092,0.143,0.134,False,retired,5.228225|4.868957|5.134111|4.882609|5.218200|5.734115|4.997004|4.370213|5.339696|4.956023,,FP,L1 candidate; multiple stars in pixel; slightly asymmetric transit shape
313675203,4367.01,2.5025805567144284,0.9824846799993628,0.0525726581532162,33.828649747830084,2.01,0.931656,0.887539,4.50611,0.159957,5379.57,56.0,False,-7.692517514828189,5.1032,0.341995,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0005|-0.0011|-0.0025|-0.0061|-0.0167|-0.0504|-0.1466|-0.3270|-0.5738|-0.8657|-1.1724|-1.4643|-1.7306|-1.9745|-2.2015|-2.4158|-2.6199|-2.8155|-3.0038|-3.1856|-3.3617|-3.5325|-3.6985|-3.8602|-4.0179|-4.1719|-4.3224|-4.4697|-4.6139|-4.7554|-4.8942|-5.0304|-5.1644|-5.2961|-5.4256|-5.5532|-5.6789|-5.8028|-5.9249|-6.0454|-6.1644|-6.2819|-7.1704|-7.9955|-8.7755|-9.5229|-10.2464|-10.9523|-11.6451|-12.3277|-13.0027|-13.6716|-14.3356|-14.9958|-15.6528|-16.3072|-16.9595,1600.2124306140586,0.1051453163064324,2.0238117045419843e-06,0.0013898465640578,0.0019019518566664,0.109,0.101,False,snrd|known_eb|retired,5.522106|4.824011|5.522106|4.824011|4.824011|5.522106|5.522106|4.824011|4.824011|4.824011,,FP,possible L1 planet; possible centroid offset; weak signal; centroid offset near other stars 30
331484419,5811.01,6.257785577806748,3.4949602984500854,0.0813999499143712,22.701550925022627,10.881,0.955396,0.944448,4.46673,0.0254795,5608.0,4.0,False,-7.823322427183628,4.3432,0.338306,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0003|-0.0005|-0.0010|-0.0017|-0.0032|-0.0060|-0.0116|-0.0230|-0.0468|-0.0963|-0.1938|-0.3667|-0.6329|-0.9869|-1.4005|-1.8359|-2.2582|-2.6456|-2.9914|-3.2994|-3.5770|-3.8308|-4.0654|-4.2843|-4.4900|-4.6843|-4.8685|-5.0439|-5.2111|-5.3710|-5.5242|-5.6712|-5.8123|-5.9481|-6.0789|-6.2050|-6.3268|-6.4446|-6.5587|-6.6693|-6.7769|-6.8815|-6.9836|-7.0833|-7.1808|-7.2764|-7.3702|-7.4624|-7.5533|-8.2393|-8.8887|-9.5215|-10.1461|-10.7660|-11.3829|-11.9979|-12.6114|-13.2239|-13.8355|-14.4465|-15.0570|-15.6672|-16.2770|-16.8867,3536.8967385404394,0.1627998998287424,0.0014211810090874,0.0029621395989959,0.0026827214267905,2.878,2.86,False,retired,4.634324|4.315382|4.449540|4.317106|3.932239|3.709877|4.656776|4.730204,,FP,match to TIC 331484427 (which is a fainter star)
343774169,7163.01,5.391822424720528,4.446740883576058,0.0437389261017382,22.57326194613364,4.706,0.835895,0.816606,4.53789,0.0142552,5179.0,8.0,False,-5.98590599734165,5.8052,0.730279,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0004|-0.0008|-0.0017|-0.0035|-0.0076|-0.0171|-0.0391|-0.0867|-0.1775|-0.3259|-0.5357|-0.7982|-1.0945|-1.4012|-1.6984|-1.9754|-2.2302|-2.4653|-2.6840|-2.8894|-3.0833|-3.2675|-3.4430|-3.6107|-3.7714|-3.9256|-4.0739|-4.2166|-4.3543|-4.4872|-4.6156|-4.7399|-4.8604|-4.9773|-5.0909|-5.2013|-5.3089|-5.4138|-5.5163|-5.6165|-5.7145|-6.4363|-7.0909|-7.7085|-8.3044|-8.8863|-9.4585|-10.0233|-10.5824|-11.1366|-11.6867|-12.2331|-12.7763|-13.3165|-13.8540|-14.3891,1743.1202978270885,0.0874778522034764,0.0004799512394308,0.0022014591968171,0.003079507887931,0.406,0.393,False,retired,5.746680|6.170138|4.507194|5.409397|5.880454|5.275069|6.258350|5.374244|7.429734|6.000431,,FP,found in faint-star QLP search; retired as TFOP NPC (nearby planet candidate)
